oid,num_detections,redshift,distance_mpcZTF17aaaaaby,24,distance_mpc,first_mjd,last_mjd,first_utc,last_utc,duration_days,peak_luminosity,r_squared
ZTF17aaaehzh,102,N/A (No catsHTM match),,,,58367.29068290023,60976.19505790016,2018-09-06T06:58:35.002579968+00:00,2025-10-28T04:40:53.002573568+00:00,2608.904374999925,N/A,-1.8035879079114636e-06
ZTF17aaaeiav,22,0.578957,,,2479.5277443758,58435.10993060004,60951.14480319992,2018-11-13T02:38:18.003843328+00:00,2025-10-03T03:28:30.996472832+00:00,2516.0348725998774,292.45739567933595,-1.7444752240525219e-06
ZTF17aaaeibn,133,0.000116,,,0.4967989303999999,58349.36387730017,60949.348715300206,2018-08-19T08:43:58.998734848+00:00,2025-10-01T08:22:09.001937920+00:00,2599.984838000033,1.2301870991352345e-06,0.05423507700351082
ZTF17aaaeiey,40,N/A (No catsHTM match),,,,58307.41255789995,60916.34428239986,2018-07-08T09:54:05.002555904+00:00,2025-08-29T08:15:45.999348224+00:00,2608.931724499911,N/A,0.3951893572118842
ZTF17aaaeigz,143,N/A (No catsHTM match),,,,58291.45695600007,60972.215706000105,2018-06-22T10:58:00.998405888+00:00,2025-10-24T05:10:36.998408960+00:00,2680.7587500000373,N/A,-1.8779496087084624e-06
ZTF17aaaeihd,45,N/A (No catsHTM match),,,,58811.09510419984,60665.20241900021,2019-11-24T02:16:57.002865664+00:00,2024-12-21T04:51:29.001618432+00:00,1854.107314800378,N/A,0.26894632317359857
ZTF17aaaeijj,39,N/A (No catsHTM match),,,,58426.1978356,60905.31207180023,2018-11-04T04:44:52.995840256+00:00,2025-08-18T07:29:23.003539968+00:00,2479.1142362002283,N/A,-2.3461533353863473e-06
ZTF17aaaeijs,46,N/A (No catsHTM match),,,,58281.47003469989,58786.18124999991,2018-06-12T11:16:50.998070272+00:00,2019-10-30T04:20:59.999992064+00:00,504.71121530001983,N/A,0.07867493099489031
ZTF17aaaeikf,54,N/A (No catsHTM match),,,,58313.44664350012,60914.30011569988,2018-07-14T10:43:09.998410752+00:00,2025-08-27T07:12:09.996469504+00:00,2600.8534721997567,N/A,-1.9881927255660514e-06
ZTF17aaaeikv,78,N/A (No catsHTM match),,,,58290.45483799977,60980.3042708002,2018-06-21T10:54:58.003180288+00:00,2025-11-01T07:18:08.997137664+00:00,2689.849432800431,N/A,-2.1280625923658647e-06
ZTF17aaaeikz,144,N/A (No catsHTM match),,,,58296.3453241,60976.14122689981,2018-06-27T08:17:16.002239488+00:00,2025-10-28T03:23:22.004143616+00:00,2679.795902799815,N/A,0.02934240366237406
ZTF17aaaeimj,24,-0.000489,,,2.0942644565999995,58646.46444439981,60242.17658559978,2019-06-12T11:08:47.996143616+00:00,2023-10-25T04:14:16.995821056+00:00,1595.7121411999688,1.6389017089708892e-05,-3.1945146250489387e-06
ZTF17aaaeimo,134,N/A (No catsHTM match),,,,58293.44534720015,60976.19553240016,2018-06-24T10:41:17.998092800+00:00,2025-10-28T04:41:33.999373824+00:00,2682.750185200013,N/A,-1.555513403417308e-06
ZTF17aaaeimw,78,N/A (No catsHTM match),,,,58315.36303240014,60939.21589120012,2018-07-16T08:42:45.999372288+00:00,2025-09-21T05:10:52.999690240+00:00,2623.852858799976,N/A,0.007251882985478519
ZTF17aaaeioh,63,N/A (No catsHTM match),,,,58370.34310190007,60787.49223379977,2018-09-09T08:14:04.004166144+00:00,2025-04-22T11:48:49.000300288+00:00,2417.1491318997,N/A,0.09514036219107636
ZTF17aaaeipn,92,N/A (No catsHTM match),,,,58618.43633100018,60826.46550930012,2019-05-15T10:28:18.998415360+00:00,2025-05-31T11:10:20.003530496+00:00,2208.029178299941,N/A,0.10129439920316219
ZTF17aaaeiqc,136,N/A (No catsHTM match),,,,58370.34310190007,60983.26535880007,2018-09-09T08:14:04.004166144+00:00,2025-11-04T06:22:07.000325888+00:00,2612.9222568999976,N/A,-2.559090955811527e-06
ZTF17aaaeiqi,76,N/A (No catsHTM match),,,,58811.180138899945,60844.42780089984,2019-11-24T04:19:24.000955136+00:00,2025-06-18T10:16:01.997745920+00:00,2033.2476619998924,N/A,-2.9656526923105275e-06
ZTF17aaaeiqq,69,N/A (No catsHTM match),,,,58284.46956019988,60634.24215279985,2018-06-15T11:16:10.001269760+00:00,2024-11-20T05:48:42.001907200+00:00,2349.7725925999694,N/A,-2.487550150753748e-06
ZTF17aaaeirr,91,N/A (No catsHTM match),,,,58367.305208299775,60935.25717590004,2018-09-06T07:19:29.997100544+00:00,2025-09-17T06:10:19.997763584+00:00,2567.9519676002674,N/A,0.13244665868921301
ZTF17aaaeitn,29,N/A (No catsHTM match),,,,58343.41327549983,60421.49834490009,2018-08-13T09:55:07.003185152+00:00,2024-04-21T11:57:36.999367424+00:00,2078.0850694002584,N/A,-2.0591273834913437e-06
ZTF17aaaeiun,53,N/A (No catsHTM match),,,,58432.11072919984,59899.122280099895,2018-11-10T02:39:27.002865664+00:00,2022-11-16T02:56:05.000631040+00:00,1467.011550900061,N/A,-1.4787057911469503e-06
ZTF17aaaeiuq,27,N/A (No catsHTM match),,,,58607.48765050015,60561.300740700215,2019-05-04T11:42:13.003212544+00:00,2024-09-08T07:13:03.996498688+00:00,1953.8130902000703,N/A,-2.665079262831327e-06
ZTF17aaaeizf,109,N/A (No catsHTM match),,,,58428.178391200025,60842.38921299996,2018-11-06T04:16:52.999682048+00:00,2025-06-16T09:20:28.003196416+00:00,2414.210821799934,N/A,0.11538252154114537
ZTF17aaaejbk,78,N/A (No catsHTM match),,,,58283.45579859987,58442.265775499865,2018-06-14T10:56:20.999028736+00:00,2018-11-20T06:22:43.003188480+00:00,158.8099768999964,N/A,
ZTF17aaaejft,82,N/A (No catsHTM match),,,,58288.43432869995,60980.14604170015,2018-06-19T10:25:25.999675648+00:00,2025-11-01T03:30:18.002893056+00:00,2691.7117130002007,N/A,0.034132602545044466
ZTF17aaaejgk,25,N/A (No catsHTM match),,,,58359.34575230023,60288.22443290008,2018-08-29T08:17:52.998739712+00:00,2023-12-10T05:23:11.002567168+00:00,1928.8786805998532,N/A,-2.7108420093124863e-06
ZTF17aaaejmh,40,N/A (No catsHTM match),,,,58373.37965280004,60894.4072106001,2018-09-12T09:06:42.001923328+00:00,2025-08-07T09:46:22.995848448+00:00,2521.0275578000583,N/A,
ZTF17aaaekak,31,N/A (No catsHTM match),,,,58281.45106479991,60428.44847219996,2018-06-12T10:49:31.998712320+00:00,2024-04-28T10:45:47.998076672+00:00,2146.9974074000493,N/A,0.08344347118348006
ZTF17aaaekar,22,N/A (No catsHTM match),,,,58290.47307869978,60673.135254600085,2018-06-21T11:21:13.999661312+00:00,2024-12-29T03:14:45.997447424+00:00,2382.662175900303,N/A,
ZTF17aaaekbh,129,N/A (No catsHTM match),,,,58293.475243099965,60974.24208329991,2018-06-24T11:24:21.003836928+00:00,2025-10-26T05:48:35.997111808+00:00,2680.76684019994,N/A,-1.4988477385902144e-06
ZTF17aaaekfs,27,0.033613,,,143.95605558219998,58277.4506019,60677.19834489981,2018-06-08T10:48:52.004159744+00:00,2025-01-02T04:45:36.999343360+00:00,2399.7477429998107,0.20505470602630002,0.0009697633079828183
ZTF17aaaekgu,110,N/A (No catsHTM match),,,,58273.425763899926,60980.3037963002,2018-06-04T10:13:06.000953600+00:00,2025-11-01T07:17:28.000337152+00:00,2706.878032400273,N/A,-2.489095179303291e-06
ZTF17aaaekhr,109,N/A (No catsHTM match),,,,58288.433877300005,60986.1990278,2018-06-19T10:24:46.998720512+00:00,2025-11-07T04:46:36.001920+00:00,2697.765150499996,N/A,0.0018052125282564946
ZTF17aaaeklk,95,N/A (No catsHTM match),,,,58719.33245369978,59894.34839119995,2019-08-24T07:58:43.999661312+00:00,2022-11-11T08:21:40.999675648+00:00,1175.0159375001676,N/A,-2.140310986220584e-06
ZTF17aaaekoj,147,N/A (No catsHTM match),,,,58291.455578700174,60848.42460650019,2018-06-22T10:56:01.999695104+00:00,2025-06-22T10:11:26.001616640+00:00,2556.96902780002,N/A,-2.6047257581929273e-06
ZTF17aaaekoq,46,N/A (No catsHTM match),,,,58290.42155090021,60750.52928239992,2018-06-21T10:07:01.997778176+00:00,2025-03-16T12:42:09.999353088+00:00,2460.107731499709,N/A,-3.1005868481592813e-06
ZTF17aaaekrk,118,-0.000221,,,0.9464876174,58349.41467589978,60969.32883099979,2018-08-19T09:57:07.997741056+00:00,2025-10-21T07:53:30.998381568+00:00,2619.9141551000066,3.009953159552185e-06,0.37580298033759785
ZTF17aaaektp,42,N/A (No catsHTM match),,,,59636.55667820014,60553.32266200008,2022-02-26T13:21:36.996492032+00:00,2024-08-31T07:44:37.996806912+00:00,916.765983799938,N/A,-2.0446805200080576e-06
ZTF17aaaelcr,118,N/A (No catsHTM match),,,,58290.42155090021,60972.26789350016,2018-06-21T10:07:01.997778176+00:00,2025-10-24T06:25:45.998413824+00:00,2681.8463425999507,N/A,0.028282269538421723
ZTF17aaaeldk,60,0.324018,,,1387.6878950892,58432.14907409996,60815.44696759991,2018-11-10T03:34:40.002236416+00:00,2025-05-20T10:43:38.000632576+00:00,2383.2978934999555,3.1783539800397165,-2.607771451224039e-06
ZTF17aaaelhe,58,N/A (No catsHTM match),,,,58282.42708329996,60462.43368060002,2018-06-13T10:14:59.997116672+00:00,2024-06-01T10:24:30.003841792+00:00,2180.00659730006,N/A,0.012894556886112407
ZTF17aaaenep,79,N/A (No catsHTM match),,,,58370.36009259988,60622.2026157002,2018-09-09T08:38:32.000629248+00:00,2024-11-08T04:51:45.996496896+00:00,2251.84252310032,N/A,-2.249755701733136e-06
ZTF17aaaenfi,102,0.354079,,,1516.4316248025998,58330.465138900094,60825.4851505002,2018-07-31T11:09:48.000968192+00:00,2025-05-30T11:38:37.003217408+00:00,2495.020011600107,58.81627689245063,-2.098077779733032e-06
ZTF17aaaengg,124,N/A (No catsHTM match),,,,58315.45814809995,60810.49616899993,2018-07-16T10:59:43.995835392+00:00,2025-05-15T11:54:29.001594112+00:00,2495.038020899985,N/A,-1.7552140030296925e-06
ZTF17aaaennn,22,N/A (No catsHTM match),,,,60421.49247690011,60810.49711810006,2024-04-21T11:49:10.004169472+00:00,2025-05-15T11:55:51.003845120+00:00,389.0046411999501,N/A,0.9853183249890682
ZTF17aaaenpm,136,N/A (No catsHTM match),,,,58641.44895830005,60980.2334143999,2019-06-07T10:46:29.997124608+00:00,2025-11-01T05:36:07.004151552+00:00,2338.784456099849,N/A,-2.2652299909164952e-06
ZTF17aaaenqn,33,N/A (No catsHTM match),,,,60430.49326389981,60810.49616899993,2024-04-30T11:50:18.000943872+00:00,2025-05-15T11:54:29.001594112+00:00,380.0029051001184,N/A,0.0502734975513035
ZTF17aaaenqw,114,N/A (No catsHTM match),,,,58290.47642360022,60976.35090279998,2018-06-21T11:26:02.999059200+00:00,2025-10-28T08:25:18.001918464+00:00,2685.87447919976,N/A,0.016622727330631637
ZTF17aaaenrc,24,N/A (No catsHTM match),,,,58302.44981480017,60826.454097200185,2018-07-03T10:47:43.998734848+00:00,2025-05-31T10:53:53.998095872+00:00,2524.004282400012,N/A,-1.3571092032371723e-06
ZTF17aaaentv,21,N/A (No catsHTM match),,,,58315.47750000004,60826.455046299845,2018-07-16T11:27:36.000003328+00:00,2025-05-31T10:55:16.000306688+00:00,2510.977546299808,N/A,
ZTF17aaaenuk,54,N/A (No catsHTM match),,,,58760.36145830015,60135.268668999895,2019-10-04T08:40:29.997132800+00:00,2023-07-10T06:26:53.001591040+00:00,1374.9072106997482,N/A,0.026052860351813423
ZTF17aaaenve,27,N/A (No catsHTM match),,,,58316.47811339982,60944.32664350001,2018-07-17T11:28:28.997744384+00:00,2025-09-26T07:50:21.998401024+00:00,2627.848530100193,N/A,
ZTF17aaaenwd,29,N/A (No catsHTM match),,,,58425.179571799934,60781.4752894002,2018-11-03T04:18:35.003514368+00:00,2025-04-16T11:24:25.004177408+00:00,2356.2957176002674,N/A,-1.3848964885987414e-06
ZTF17aaaeoba,97,N/A (No catsHTM match),,,,58384.46457180008,60985.39255789993,2018-09-23T11:08:59.003527168+00:00,2025-11-06T09:25:17.002554112+00:00,2600.9279860998504,N/A,0.028239592995635165
ZTF17aaaeoct,28,N/A (No catsHTM match),,,,58763.34496530006,60935.25818290003,2019-10-07T08:16:45.001924864+00:00,2025-09-17T06:11:47.002562304+00:00,2171.9132175999694,N/A,-1.5140091218501794e-06
ZTF17aaaeodk,54,N/A (No catsHTM match),,,,58431.178738399874,60690.16209489992,2018-11-09T04:17:22.997749248+00:00,2025-01-15T03:53:24.999353088+00:00,2258.9833565000445,N/A,0.04276118446288324
ZTF17aaaeoev,56,N/A (No catsHTM match),,,,58343.42499999981,60814.49447919987,2018-08-13T10:11:59.999983872+00:00,2025-05-19T11:52:03.002868992+00:00,2471.0694792000577,N/A,-2.3153719868052036e-06
ZTF17aaaeofv,25,N/A (No catsHTM match),,,,58647.35787039995,60975.2212152998,2019-06-13T08:35:20.002555904+00:00,2025-10-27T05:18:33.001902336+00:00,2327.8633448998444,N/A,-2.7145459620125933e-06
ZTF17aaaeogr,22,N/A (No catsHTM match),,,,58647.35787039995,60858.36039349996,2019-06-13T08:35:20.002555904+00:00,2025-07-02T08:38:57.998396160+00:00,2211.002523100004,N/A,
ZTF17aaaeohf,22,N/A (No catsHTM match),,,,58644.42797450023,60592.22173610004,2019-06-10T10:16:16.996819712+00:00,2024-10-09T05:19:17.999043072+00:00,1947.793761599809,N/A,-1.9832469408953557e-06
ZTF17aaaeoiv,88,N/A (No catsHTM match),,,,58343.40482639987,60440.480682900175,2018-08-13T09:42:57.000948736+00:00,2024-05-10T11:32:11.002575104+00:00,2097.075856500305,N/A,0.7176393890831997
ZTF17aaaeokd,108,N/A (No catsHTM match),,,,58349.32496530004,60957.23984949989,2018-08-19T07:47:57.001923328+00:00,2025-10-09T05:45:22.996790784+00:00,2607.914884199854,N/A,0.00537961689178057
ZTF17aaaeoke,144,N/A (No catsHTM match),,,,58367.361863399856,60970.20219910005,2018-09-06T08:41:04.997747456+00:00,2025-10-22T04:51:10.002244352+00:00,2602.8403357001957,N/A,-2.337257993367814e-06
ZTF17aaaeols,51,N/A (No catsHTM match),,,,58284.47172449995,60976.35090279998,2018-06-15T11:19:16.996795648+00:00,2025-10-28T08:25:18.001918464+00:00,2691.8791783000343,N/A,0.11618042467490786
ZTF17aaaeolw,117,N/A (No catsHTM match),,,,58293.45344909979,60978.22439809982,2018-06-24T10:52:58.002221824+00:00,2025-10-30T05:23:07.995824128+00:00,2684.770949000027,N/A,0.009301159700711104
ZTF17aaaeonl,112,N/A (No catsHTM match),,,,59039.36364579992,60944.3426967999,2020-07-09T08:43:38.997113344+00:00,2025-09-26T08:13:29.003511040+00:00,1904.979050999973,N/A,-3.275726336626761e-06
ZTF17aaaeouj,43,N/A (No catsHTM match),,,,58367.41422449984,60457.47313660011,2018-09-06T09:56:28.996785920+00:00,2024-05-27T11:21:19.002249216+00:00,2090.0589121002704,N/A,-2.7523879679858254e-06
ZTF17aaaeowj,30,N/A (No catsHTM match),,,,59365.47064810013,60685.22517360002,2021-05-31T11:17:43.995851520+00:00,2025-01-10T05:24:14.999041536+00:00,1319.754525499884,N/A,
ZTF17aaaeoye,118,N/A (No catsHTM match),,,,58349.40172450012,60972.31310189981,2018-08-19T09:38:28.996809984+00:00,2025-10-24T07:30:52.004143616+00:00,2622.911377399694,N/A,0.048517480416877534
ZTF17aaaepdp,23,N/A (No catsHTM match),,,,58646.4518519002,60826.49104169989,2019-06-12T10:50:40.004177408+00:00,2025-05-31T11:47:06.002870528+00:00,2180.0391897996888,N/A,-2.66776549384673e-06
ZTF17aaaepej,20,N/A (No catsHTM match),,,,58425.20251160022,60935.30370370019,2018-11-03T04:51:37.002258944+00:00,2025-09-17T07:17:19.999696640+00:00,2510.1011920999736,N/A,
ZTF17aaaepev,28,N/A (No catsHTM match),,,,58839.10053239996,60970.20026620012,2019-12-22T02:24:45.999356160+00:00,2025-10-22T04:48:22.999690240+00:00,2131.0997338001616,N/A,-2.2340329077774612e-06
ZTF17aaaepfo,22,N/A (No catsHTM match),,,,58364.28341440018,60826.40537039982,2018-09-03T06:48:07.004175872+00:00,2025-05-31T09:43:44.002544640+00:00,2462.121955999639,N/A,-1.841925541201661e-06
ZTF17aaaepfx,22,N/A (No catsHTM match),,,,58425.20251160022,60826.40537039982,2018-11-03T04:51:37.002258944+00:00,2025-05-31T09:43:44.002544640+00:00,2401.202858799603,N/A,-1.717297143155605e-06
ZTF17aaaepjr,128,N/A (No catsHTM match),,,,58482.19010420004,60977.32803239999,2018-12-30T04:33:45.002883328+00:00,2025-10-29T07:52:21.999359488+00:00,2495.1379281999543,N/A,0.007832141459356623
ZTF17aaaeppv,43,N/A (No catsHTM match),,,,58833.09276620019,60983.2729282002,2019-12-16T02:13:34.999696640+00:00,2025-11-04T06:33:00.996496896+00:00,2150.180162000004,N/A,-2.714889737909232e-06
ZTF17aaaepuz,36,N/A (No catsHTM match),,,,58371.42375000008,60908.39960649982,2018-09-10T10:10:12.000006400+00:00,2025-08-21T09:35:26.001584640+00:00,2536.9758564997464,N/A,
ZTF17aaaeqdi,147,0.480201,,,2056.5805446294,58365.40633099992,60985.38616900006,2018-09-04T09:45:06.998392832+00:00,2025-11-06T09:16:05.001605376+00:00,2619.979838000145,9.404924426061328,0.03767196624867153
ZTF17aaaeqjn,20,3.919701,,,16787.0971059294,58435.2267593001,60920.49457179988,2018-11-13T05:26:32.003528704+00:00,2025-09-02T11:52:11.003509504+00:00,2485.2678124997765,11985.304418661264,-1.866033819686308e-06
ZTF17aaaeqlo,28,2.487916,,,10655.1207562504,58767.13564810017,60920.49457179988,2019-10-11T03:15:19.995854848+00:00,2025-09-02T11:52:11.003509504+00:00,2153.358923699707,315.65990104903335,-2.1248334793888546e-06
ZTF17aaaeqms,98,0.059611,,,255.2989744834,60087.47893519979,60145.42384260008,2023-05-23T11:29:40.001261824+00:00,2023-07-20T10:10:20.000646912+00:00,57.94490740029141,0.07581235796920896,0.5879016803783788
ZTF17aaaeqof,30,N/A (No catsHTM match),,,,58787.13297449984,60452.47387730004,2019-10-31T03:11:28.996785920+00:00,2024-05-22T11:22:22.998723584+00:00,1665.340902800206,N/A,
ZTF17aaaeqwg,33,0.6184692,,,2648.74859521848,58431.186701400205,60534.35268520005,2018-11-09T04:28:51.000977664+00:00,2024-08-12T08:27:52.001284352+00:00,2103.165983799845,426.6531366404251,-1.6527984494363324e-06
ZTF17aaaeqxf,26,-2e-05,,,0.085654988,58435.21109949984,60980.21186339995,2018-11-13T05:03:58.996785920+00:00,2025-11-01T05:05:04.997755648+00:00,2545.0007639001124,1.6103296195144895e-07,0.4517016581306129
ZTF17aaaeqxi,32,1.4e-05,,,0.0599584916,58431.21187500004,60920.34018519986,2018-11-09T05:05:06.000003328+00:00,2025-09-02T08:09:52.001268224+00:00,2489.128310199827,4.261374092484352e-08,-2.206385333547445e-06
ZTF17aaaeqxk,23,0.018436,,,78.95676793839999,58423.24353010021,60951.31913190009,2018-11-01T05:50:41.000658176+00:00,2025-10-03T07:39:32.996167936+00:00,2528.075601799879,0.03184421802876866,0.0016704282681846427
ZTF17aaaeqxy,20,0.5782557,,,2476.52425222158,58431.23288189992,60671.17035879986,2018-11-09T05:35:20.996153344+00:00,2024-12-27T04:05:19.000308224+00:00,2239.9374768999405,387.56507543377364,-1.9738578815875485e-06
ZTF17aaaerje,38,0.541656,,,2319.7769090064,58387.42089120019,60879.477661999874,2018-09-26T10:06:04.999696640+00:00,2025-07-23T11:27:49.996788992+00:00,2492.056770799681,185.824214792429,0.05189125321876642
ZTF17aaaerln,21,N/A (No catsHTM match),,,,58660.44748840016,60835.47826390015,2019-06-26T10:44:22.997773312+00:00,2025-06-09T11:28:42.000972800+00:00,2175.030775499996,N/A,0.442275264557208
ZTF17aaaermo,20,N/A (No catsHTM match),,,,58435.2267593001,60847.47658560006,2018-11-13T05:26:32.003528704+00:00,2025-06-21T11:26:16.995845120+00:00,2412.249826299958,N/A,0.08738221646159328
ZTF17aaaermy,27,N/A (No catsHTM match),,,,58435.2267593001,60847.47658560006,2018-11-13T05:26:32.003528704+00:00,2025-06-21T11:26:16.995845120+00:00,2412.249826299958,N/A,0.14629126326625153
ZTF17aaaerpr,24,N/A (No catsHTM match),,,,58718.40913189994,60944.37940970017,2019-08-23T09:49:08.996154880+00:00,2025-09-26T09:06:20.998094336+00:00,2225.9702778002247,N/A,
ZTF17aaaerxu,46,0.474716,,,2033.0896641704,58373.38256940013,60944.37940970017,2018-09-12T09:10:53.996171008+00:00,2025-09-26T09:06:20.998094336+00:00,2570.9968403000385,7.190563551639249,-3.181988870615271e-06
ZTF17aaaeryz,120,N/A (No catsHTM match),,,,58471.12015049998,60944.37940970017,2018-12-19T02:53:01.003197952+00:00,2025-09-26T09:06:20.998094336+00:00,2473.2592592001893,N/A,0.0018861874559178426
ZTF17aaaesak,101,N/A (No catsHTM match),,,,58850.16005790001,60733.14223380014,2020-01-02T03:50:29.002560768+00:00,2025-02-27T03:24:49.000332288+00:00,1882.9821759001352,N/A,
ZTF17aaaesqi,40,-0.00039,,,1.6702722659999998,58343.40285879979,60798.49210650008,2018-08-13T09:40:07.000301824+00:00,2025-05-03T11:48:38.001607168+00:00,2455.0892477002926,1.5400839819928255e-05,-1.8837762201240338e-06
ZTF17aaaesum,41,N/A (No catsHTM match),,,,58352.4130671001,60825.4851505002,2018-08-22T09:54:48.997448960+00:00,2025-05-30T11:38:37.003217408+00:00,2473.0720834000967,N/A,-2.69946302333679e-06
ZTF17aaaesvl,108,0.495981,,,2124.1623301614,58435.2267593001,60900.382071800064,2018-11-13T05:26:32.003528704+00:00,2025-08-13T09:10:11.003525632+00:00,2465.1553124999627,45.06353632436834,0.8368775753384117
ZTF17aaaesvo,34,0.000322,,,1.3790453068,58352.40030089999,60787.50059030019,2018-08-22T09:36:25.997758720+00:00,2025-04-22T12:00:51.001936128+00:00,2435.1002894002013,3.0719386155836476e-05,0.016249604021147612
ZTF17aaaetal,145,N/A (No catsHTM match),,,,58340.4761806,60810.49130789982,2018-08-10T11:25:42.003840256+00:00,2025-05-15T11:47:29.002544640+00:00,2470.015127299819,N/A,-2.46461197761505e-06
ZTF17aaaetbm,21,-0.000201,,,0.8608326293999999,58450.32081020018,60935.26584490016,2018-11-28T07:41:58.001295616+00:00,2025-09-17T06:22:48.999373824+00:00,2484.94503469998,2.471708805099589e-05,
ZTF17aaaetbp,20,-0.000164,,,0.7023709015999999,58646.45096059982,60957.48763890006,2019-06-12T10:49:22.995824128+00:00,2025-10-09T11:42:12.000964864+00:00,2311.036678300239,1.547515066396521e-05,-2.091640752377444e-06
ZTF17aaaetda,32,N/A (No catsHTM match),,,,58376.4467823999,60935.26584490016,2018-09-15T10:43:21.999351296+00:00,2025-09-17T06:22:48.999373824+00:00,2558.8190625002608,N/A,-2.1426838381355395e-06
ZTF17aaaetdl,21,0.29437,,,1260.712940878,58435.2267593001,60935.26584490016,2018-11-13T05:26:32.003528704+00:00,2025-09-17T06:22:48.999373824+00:00,2500.0390856000595,17.21837989466486,
ZTF17aaaetdv,122,-0.000198,,,0.8479843811999999,58435.2267593001,60806.490312499925,2018-11-13T05:26:32.003528704+00:00,2025-05-11T11:46:02.999993600+00:00,2371.263553199824,8.735664984951917e-06,-1.5602646723511526e-06
ZTF17aaaetec,20,N/A (No catsHTM match),,,,58450.32081020018,60656.19834489981,2018-11-28T07:41:58.001295616+00:00,2024-12-12T04:45:36.999343360+00:00,2205.8775346996263,N/A,0.0037673979010451886
ZTF17aaaeteo,24,0.625611,,,2679.3351348834,58435.2267593001,60935.26584490016,2018-11-13T05:26:32.003528704+00:00,2025-09-17T06:22:48.999373824+00:00,2500.0390856000595,72.7688551448262,-2.5554998128729522e-06
ZTF17aaaetft,32,-0.000158,,,0.6766744051999999,58435.2267593001,60806.490312499925,2018-11-13T05:26:32.003528704+00:00,2025-05-11T11:46:02.999993600+00:00,2371.263553199824,4.1312337043464846e-06,-1.3259372755314303e-06
ZTF17aaaetnr,26,N/A (No catsHTM match),,,,59140.38064809982,60911.38491899986,2020-10-18T09:08:07.995824128+00:00,2025-08-24T09:14:17.001587712+00:00,1771.0042709000409,N/A,0.19715068437314265
ZTF17aaaetpl,32,-0.000198,,,0.8479843811999999,58465.26752310013,60593.38392359996,2018-12-13T06:25:13.995851520+00:00,2024-10-10T09:12:50.999036672+00:00,2128.116400499828,1.52088217659183e-06,0.038052521258136074
ZTF17aaaetqa,138,N/A (No catsHTM match),,,,58426.325000000186,60985.21501159994,2018-11-04T07:48:00.000016128+00:00,2025-11-06T05:09:37.002234880+00:00,2558.890011599753,N/A,0.0011338616971566795
ZTF17aaaetrd,121,-0.000198,,,0.8479843811999999,58432.239166699816,60977.328645799775,2018-11-10T05:44:24.002864128+00:00,2025-10-29T07:53:14.997100544+00:00,2545.089479099959,1.3064595576021094e-06,0.003169277235460344
ZTF17aaaetrp,61,0.552758,,,2367.3239928452,58655.44682870014,60942.31723379996,2019-06-21T10:43:25.999691776+00:00,2025-09-24T07:36:49.000316160+00:00,2286.8704050998203,10.135268618226556,0.013878479483555917
ZTF17aaaetwa,58,N/A (No catsHTM match),,,,58672.46810190007,60928.49331020005,2019-07-08T11:14:04.004166144+00:00,2025-09-10T11:50:22.001284352+00:00,2256.02520829998,N/A,0.030841860738973326
ZTF17aaaetxs,95,-0.000118,,,0.5053644291999999,58429.23674769979,60949.38476849999,2018-11-07T05:40:55.001261824+00:00,2025-10-01T09:14:03.998399488+00:00,2520.148020800203,2.9129619009313214e-07,-2.8357546413282364e-06
ZTF17aaaeucy,113,-0.000182,,,0.7794603908,58757.41031249985,60965.303044000175,2019-10-01T09:50:50.999987200+00:00,2025-10-17T07:16:23.001615104+00:00,2207.892731500324,2.5795952336786543e-07,-1.1937763508829136e-06
ZTF17aaaeudg,70,2.665021,,,11413.6170887374,58721.44612269988,60953.39902780019,2019-08-26T10:42:25.001269760+00:00,2025-10-05T09:34:36.001936128+00:00,2231.9529051003046,102.84104025648702,0.04195390116658526
ZTF17aaaeuec,39,0.513569,,,2199.4873266086,58429.23674769979,59472.381284699775,2018-11-07T05:40:55.001261824+00:00,2021-09-15T09:09:02.998060544+00:00,1043.1445369999856,1.3573917080555502,0.052570595112805596
ZTF17aaaeumd,41,N/A (No catsHTM match),,,,58313.4091897998,58635.40359950019,2018-07-14T09:49:13.998702848+00:00,2019-06-01T09:41:10.996816384+00:00,321.99440970038995,N/A,0.04443042696199251
ZTF17aaaeund,115,N/A (No catsHTM match),,,,58287.43258100003,60980.42899309984,2018-06-18T10:22:54.998402560+00:00,2025-11-01T10:17:45.003825664+00:00,2692.9964120998047,N/A,-1.8471894722704718e-06
ZTF17aaaeunj,138,N/A (No catsHTM match),,,,58287.47280090023,60980.3052662001,2018-06-18T11:20:49.997779712+00:00,2025-11-01T07:19:34.999688448+00:00,2692.832465299871,N/A,0.0008368323895825425
ZTF17aaaeunq,136,N/A (No catsHTM match),,,,58346.49056709977,60849.47219910007,2018-08-16T11:46:24.997420032+00:00,2025-06-23T11:19:58.002246144+00:00,2502.981632000301,N/A,0.010754082982600943
ZTF17aaaeupi,59,N/A (No catsHTM match),,,,58353.43390050018,60974.302199100144,2018-08-23T10:24:49.003215616+00:00,2025-10-26T07:15:10.002252544+00:00,2620.868298599962,N/A,-1.8689025105267376e-06
ZTF17aaaeupj,86,N/A (No catsHTM match),,,,58305.46380789997,60794.48887730017,2018-07-06T11:07:53.002557440+00:00,2025-04-29T11:43:58.998734848+00:00,2489.0250694002025,N/A,-2.8608268989316343e-06
